reqId,testId,mode,pipeline,model,repeatIndex,excluded_no_retrieval,n_ground_truth_elements,retrieval_miss,integration_miss,total_miss,retrieval_miss_rate,integration_miss_rate,local_ret_miss,conflict_ret_miss,gap_ret_miss,cross_module_ret_miss,supersede_ret_miss,refine_ret_miss,local_int_miss,conflict_int_miss,gap_int_miss,cross_module_int_miss,supersede_int_miss,refine_int_miss
R74,R74_8,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_9,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_10,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R74,R74_1,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_2,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_3,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_4,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_5,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_6,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_7,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R74,R74_8,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_9,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R74,R74_10,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R64,R64_1,graph,full,claude-haiku-4-5-20251001,0,0,2,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R64,R64_2,graph,full,claude-haiku-4-5-20251001,0,0,2,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R64,R64_3,graph,full,claude-haiku-4-5-20251001,0,0,2,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R64,R64_4,graph,full,claude-haiku-4-5-20251001,0,0,2,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R64,R64_5,graph,full,claude-haiku-4-5-20251001,0,0,2,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R64,R64_6,graph,full,claude-haiku-4-5-20251001,0,0,2,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R64,R64_7,graph,full,claude-haiku-4-5-20251001,0,0,2,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R64,R64_8,graph,full,claude-haiku-4-5-20251001,0,0,2,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R64,R64_9,graph,full,claude-haiku-4-5-20251001,0,0,2,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R64,R64_10,graph,full,claude-haiku-4-5-20251001,0,0,2,1,0,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
R61,R61_1,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R61,R61_2,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R61,R61_3,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R61,R61_4,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R61,R61_5,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R61,R61_6,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R61,R61_7,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R61,R61_8,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R61,R61_9,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R61,R61_10,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R74,R74_1,graph,full,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_2,graph,full,claude-haiku-4-5-20251001,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R74,R74_3,graph,full,claude-haiku-4-5-20251001,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R74,R74_4,graph,full,claude-haiku-4-5-20251001,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R74,R74_5,graph,full,claude-haiku-4-5-20251001,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R74,R74_6,graph,full,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_7,graph,full,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_8,graph,full,claude-haiku-4-5-20251001,0,0,2,0,2,2,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0
R74,R74_9,graph,full,claude-haiku-4-5-20251001,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R74,R74_10,graph,full,claude-haiku-4-5-20251001,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R51c,R51c_1,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R51c,R51c_2,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R51c,R51c_3,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R51c,R51c_4,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R51c,R51c_5,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R51c,R51c_6,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R51c,R51c_7,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R51c,R51c_8,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R51c,R51c_9,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R51c,R51c_10,graph,full,claude-haiku-4-5-20251001,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R25,R25_1,vector,full,claude-haiku-4-5-20251001,0,0,9,0,8,8,0.0,1.0,0,0,0,0,0,0,0,0,0,7,0,1
R25,R25_2,vector,full,claude-haiku-4-5-20251001,0,0,9,0,7,7,0.0,1.0,0,0,0,0,0,0,0,0,0,6,0,1
R25,R25_3,vector,full,claude-haiku-4-5-20251001,0,0,9,0,7,7,0.0,1.0,0,0,0,0,0,0,0,0,0,6,0,1
R25,R25_4,vector,full,claude-haiku-4-5-20251001,0,0,9,0,7,7,0.0,1.0,0,0,0,0,0,0,0,0,0,6,0,1
R25,R25_5,vector,full,claude-haiku-4-5-20251001,0,0,9,0,8,8,0.0,1.0,0,0,0,0,0,0,0,0,0,7,0,1
R25,R25_6,vector,full,claude-haiku-4-5-20251001,0,0,9,0,7,7,0.0,1.0,0,0,0,0,0,0,0,0,0,6,0,1
R25,R25_7,vector,full,claude-haiku-4-5-20251001,0,0,9,0,7,7,0.0,1.0,0,0,0,0,0,0,0,0,0,6,0,1
R25,R25_8,vector,full,claude-haiku-4-5-20251001,0,0,9,0,8,8,0.0,1.0,0,0,0,0,0,0,0,0,0,7,0,1
R25,R25_9,vector,full,claude-haiku-4-5-20251001,0,0,9,0,8,8,0.0,1.0,0,0,0,0,0,0,0,0,0,7,0,1
R25,R25_10,vector,full,claude-haiku-4-5-20251001,0,0,9,0,8,8,0.0,1.0,0,0,0,0,0,0,0,0,0,7,0,1
R97b,R97b_1,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,3,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R97b,R97b_2,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,3,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R97b,R97b_3,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,3,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R97b,R97b_4,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,3,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R97b,R97b_5,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,3,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R97b,R97b_6,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,3,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R97b,R97b_7,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,3,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R97b,R97b_8,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,3,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R97b,R97b_9,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,3,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R97b,R97b_10,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,3,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R47,R47_1,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_2,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_3,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_4,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_5,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_6,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_7,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_8,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_9,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_10,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R69,R69_1,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,6,5,0,5,1.0,0.0,1,0,0,2,0,2,0,0,0,0,0,0
R69,R69_2,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,6,6,0,6,1.0,0.0,1,0,0,3,0,2,0,0,0,0,0,0
R69,R69_3,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,6,3,0,3,1.0,0.0,0,0,0,2,0,1,0,0,0,0,0,0
R69,R69_4,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,6,4,0,4,1.0,0.0,0,0,0,2,0,2,0,0,0,0,0,0
R69,R69_5,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,6,4,0,4,1.0,0.0,0,0,0,2,0,2,0,0,0,0,0,0
R69,R69_6,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,6,4,0,4,1.0,0.0,0,0,0,2,0,2,0,0,0,0,0,0
R69,R69_7,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,6,4,0,4,1.0,0.0,0,0,0,2,0,2,0,0,0,0,0,0
R69,R69_8,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,6,4,0,4,1.0,0.0,0,0,0,2,0,2,0,0,0,0,0,0
R69,R69_9,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,6,4,0,4,1.0,0.0,0,0,0,2,0,2,0,0,0,0,0,0
R69,R69_10,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,6,4,0,4,1.0,0.0,0,0,0,2,0,2,0,0,0,0,0,0
R58c,R58c_1,hybrid,full,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_2,hybrid,full,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_3,hybrid,full,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_4,hybrid,full,claude-haiku-4-5-20251001,0,0,5,0,5,5,0.0,1.0,0,0,0,0,0,0,1,1,0,1,0,2
R58c,R58c_5,hybrid,full,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_6,hybrid,full,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_7,hybrid,full,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_8,hybrid,full,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_9,hybrid,full,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_10,hybrid,full,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R103d,R103d_1,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R103d,R103d_2,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R103d,R103d_3,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R103d,R103d_4,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R103d,R103d_5,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R103d,R103d_6,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R103d,R103d_7,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R103d,R103d_8,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R103d,R103d_9,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R103d,R103d_10,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R51,R51_1,vector,full,claude-haiku-4-5-20251001,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1
R51,R51_2,vector,full,claude-haiku-4-5-20251001,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1
R51,R51_3,vector,full,claude-haiku-4-5-20251001,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1
R51,R51_4,vector,full,claude-haiku-4-5-20251001,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1
R51,R51_5,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R51,R51_6,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R51,R51_7,vector,full,claude-haiku-4-5-20251001,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1
R51,R51_8,vector,full,claude-haiku-4-5-20251001,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1
R51,R51_9,vector,full,claude-haiku-4-5-20251001,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1
R51,R51_10,vector,full,claude-haiku-4-5-20251001,0,0,3,0,3,3,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1
R47,R47_1,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_2,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_3,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_4,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_5,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_6,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_7,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_8,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_9,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R47,R47_10,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R58c,R58c_1,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_2,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_3,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_4,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,5,0,4,4,0.0,1.0,0,0,0,0,0,0,1,1,0,1,0,1
R58c,R58c_5,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,5,0,1,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
R58c,R58c_6,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_7,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_8,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_9,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R58c,R58c_10,hybrid,no_resolution,claude-haiku-4-5-20251001,0,0,5,0,2,2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1
R4,R4_1,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0
R4,R4_2,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0
R4,R4_3,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
R4,R4_4,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0
R4,R4_5,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0
R4,R4_6,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0
R4,R4_7,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0
R4,R4_8,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0
R4,R4_9,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0
R4,R4_10,hybrid,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0
R26,R26_1,vector,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R26,R26_2,vector,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R26,R26_3,vector,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R26,R26_4,vector,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R26,R26_5,vector,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R26,R26_6,vector,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R26,R26_7,vector,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R26,R26_8,vector,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R26,R26_9,vector,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R26,R26_10,vector,full,claude-haiku-4-5-20251001,0,0,2,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
R81b,R81b_1,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,4,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R81b,R81b_2,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,4,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R81b,R81b_3,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,4,4,0,4,1.0,0.0,1,0,0,2,0,1,0,0,0,0,0,0
R81b,R81b_4,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,4,4,0,4,1.0,0.0,1,0,0,2,0,1,0,0,0,0,0,0
R81b,R81b_5,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,4,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R81b,R81b_6,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,4,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R81b,R81b_7,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,4,3,0,3,1.0,0.0,0,0,0,2,0,1,0,0,0,0,0,0
R81b,R81b_8,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,4,4,0,4,1.0,0.0,1,0,0,2,0,1,0,0,0,0,0,0
R81b,R81b_9,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,4,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R81b,R81b_10,hybrid,no_retrieval,claude-haiku-4-5-20251001,0,1,4,2,0,2,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
R81b,R81b_1,graph,full,claude-haiku-4-5-20251001,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R81b,R81b_2,graph,full,claude-haiku-4-5-20251001,0,0,4,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1
R81b,R81b_3,graph,full,claude-haiku-4-5-20251001,0,0,4,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1
R81b,R81b_4,graph,full,claude-haiku-4-5-20251001,0,0,4,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1
R81b,R81b_5,graph,full,claude-haiku-4-5-20251001,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R81b,R81b_6,graph,full,claude-haiku-4-5-20251001,0,0,4,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1
R81b,R81b_7,graph,full,claude-haiku-4-5-20251001,0,0,4,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1
R81b,R81b_8,graph,full,claude-haiku-4-5-20251001,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R81b,R81b_9,graph,full,claude-haiku-4-5-20251001,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R81b,R81b_10,graph,full,claude-haiku-4-5-20251001,0,0,4,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R45,R45_1,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R45,R45_2,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
R45,R45_3,vector,full,claude-haiku-4-5-20251001,0,0,3,0,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1
